Rank,AdvRollNo,InsCode,BranchCode
1102,2070211,102,4107
1103,1077512,102,4201
1104,2032356,114,4111
1106,1056081,110,5227
1107,6096116,116,4107
1108,2009271,112,4144
1109,3033247,113,4109
1111,2004206,106,5215
1116,4051171,112,4144
1119,2043141,101,4111
1121,4036035,113,4109
1122,2054057,106,4109
1124,6033430,101,4111
1125,6037248,112,4144
1127,2053036,113,4109
1128,2047138,114,4111
1129,7006369,116,4125
1131,7017202,113,4109
1132,1100619,110,4127
1133,3025665,109,4123
1134,6005012,110,4125
1135,3025079,113,4109
1136,1004247,111,4125
1137,2064099,109,4123
1140,6015076,101,4111
1141,2025331,117,4108
1143,4060119,117,4107
1144,4060286,110,5227
1145,2068313,102,4107
1147,2021501,104,4125
1149,3008089,106,4130
1150,6041053,110,4125
1152,4028089,113,4127
1154,4020049,122,4110
1155,4068117,117,4107
1156,2070398,109,4125
1157,1043209,106,5241
1157,1018508,120,4110
1159,3034082,110,4132
1161,2041025,116,4125
1162,4018180,106,4109
1163,2059218,106,4127
1164,2024205,103,4111
1165,2055354,106,4202
1166,2072020,116,4125
1168,6034017,123,4124
1170,1019056,113,4109
1171,2022320,117,4117
1172,5046389,106,4127
1173,1027542,113,5608
1174,5063241,113,4127
1175,4009012,110,4127
1176,1089458,108,4111
1177,6094083,107,4109
1178,1054016,116,4125
1179,7033102,106,5210
1180,2077183,113,4109
1181,7010481,109,4123
1183,2073080,108,4111
1184,2040051,116,4125
1185,2075018,116,4111
1186,1078444,116,4107
1187,1013119,102,4117
1188,6087093,110,4127
1189,7006395,108,4111
1190,4019426,105,4125
1191,3024053,113,4127
1192,3025060,109,4107
1195,2014258,103,4111
1197,2040110,113,4109
1198,2061306,113,4109
1199,6023120,105,4125
1200,4015417,106,4130
1201,3024130,117,4108
1203,3016118,113,4136
1204,6035211,105,4125
1205,4029192,117,4109
1207,2053309,106,4109
1208,6029335,105,4125
1209,7011246,117,4117
1214,1055184,117,4108
1215,2024295,107,4107
1216,1055400,107,4107
1217,6084058,123,4110
1218,6019331,110,4127
1219,2056016,113,4127
1220,2070004,102,4101
1221,5039179,106,4122
1222,1051089,105,4125
1223,2056224,117,4109
1224,2070526,117,4108
1226,7043208,109,4123
1232,4016230,116,4107
1233,2070473,109,4107
1234,3024214,117,4108
1235,2020466,106,4122
1236,4061289,116,5233
1238,7010075,117,4117
1240,4064078,117,4109
1241,7039258,102,4201
1242,5029485,106,4121
1243,2061088,113,4127
1244,3029107,113,4127
1245,2074159,117,4117
1246,5020249,116,4107
1247,1085210,110,4125
1248,5063118,117,4109
1249,5037011,106,4122
1250,7006146,115,4125
1251,1099478,117,4117
1252,2016327,109,4204
1253,6086268,112,4188
1255,4065092,116,4107
1256,7024038,111,4125
1259,6093011,120,4187
1261,4002248,111,4111
1263,6029165,117,4109
1264,7033368,101,5255
1266,2052116,117,4109
1267,5035075,121,4111
1268,2041618,109,4103
1269,2039344,102,4201
1270,6090197,117,4109
1271,5003399,106,4130
1273,4031273,121,4111
1274,6081126,110,4125
1277,4065073,105,4125
1281,6036384,103,4187
1282,2052257,106,5215
1286,6026035,120,4111
1288,6041305,107,4118
1292,1013091,105,4125
1293,3028334,114,4125
1295,3024039,113,4194
1296,7043407,114,4125
1297,4034256,116,4107
1299,7039196,109,4103
1305,7030610,108,4125
1307,7010426,107,4109
1308,7010581,116,4107
1309,7037214,121,4111
1310,1091110,106,4127
1312,3038246,116,4107
1314,4044127,101,4125
1315,5030173,106,4127
1316,7036194,117,4109
1320,1118074,111,4125
1321,4018254,106,4127
1322,4037188,106,4127
1323,1124062,110,4132
1325,1109140,102,4101
1332,4060245,109,4204
1333,6030445,114,4125
1337,2053040,116,4107
1340,7033224,121,4111
1341,6106085,110,4132
1342,4012142,110,4132
1343,6029361,110,4107
1344,5055080,101,4125
1345,6033016,106,4133
1346,2052332,106,4130
1348,4005112,111,4125
1349,4035416,115,4125
1350,4019273,107,4161
1351,6029365,110,4132
1354,6038375,114,4125
1355,1118050,119,4111
1356,7006501,122,4111
1357,4034057,116,4109
1358,4012177,113,4194
1359,1052029,110,4132
1360,6033299,107,4109
1362,6098377,117,4109
1364,7003163,116,4107
1365,2060327,117,4194
1367,1011018,114,4125
1370,1002089,102,4109
1371,4033449,109,4125
1372,2040157,109,4201
1373,5045404,110,4132
1374,1099055,107,4161
1375,7025216,113,5303
1376,7013501,103,4125
1380,6024192,110,4107
1381,6038011,120,4111
1383,6030107,116,4107
1385,7010483,106,4133
1387,5045278,114,4125
1388,4006049,107,4109
1389,1087062,116,4107
1391,2062003,107,410B
1393,6029016,101,4125
1394,2068312,114,4125
1396,2055437,106,4133
1399,1026140,106,5281
1400,2058032,116,4109
1401,6040218,120,4111
1404,5058449,114,4125
1405,2031418,119,4111
1408,6130195,119,4111
1409,1003225,109,4103
1412,2067135,109,4125
1414,1015036,116,5233
1417,2052164,116,4109
1418,2076392,106,4105
1423,2044439,106,5243
1424,4040228,116,5267
1425,2027286,108,4125
1427,4030185,106,5281
1428,6014037,114,4114
1429,6082163,111,4107
1430,1014108,101,4125
1431,3038205,106,4105
1432,6030244,106,4130
1433,4048206,114,4125
1434,2054092,116,4109
1435,4049311,114,4125
1436,2041747,115,4125
1437,6076440,106,4105
1439,6039129,106,4102
1440,2070030,113,4194
1442,7003213,108,4125
1443,7011420,113,4194
1445,6008010,101,4125
1446,4006076,115,4111
1448,4032319,117,4194
1452,4044230,108,4125
1453,1075001,106,4133
1454,2053331,117,4194
1455,2065027,113,4107
1459,3039032,116,4109
1460,7048119,115,4125
1461,1018526,108,4125
1463,5017021,106,4102
1465,6012156,114,4114
1466,6077198,119,4111
1468,3019162,109,4201
1470,4026014,116,4109
1471,7045197,102,4128
1472,7030452,109,4204
1473,4031105,106,4102
1477,2052130,108,4125
1482,4020145,116,4109
1484,7006467,113,5303
1485,2059112,117,4194
1486,4060388,106,5243
1490,6104007,106,4125
1491,5010042,116,5213
1492,1061065,101,4125
1496,7013234,117,4194
1497,2077125,106,5247
1498,6040144,115,4125
1501,2034251,115,4125
1504,1089250,110,4101
1508,2071265,108,4125
1511,4045225,109,4201
1512,6030122,114,5305
1514,2069424,117,4194
1516,2041458,116,4109
1517,6108185,116,4109
1519,6030350,123,4111
1520,1008094,122,4111
1521,4006384,103,4125
1528,7014298,105,4109
1529,2042304,116,4109
1531,2076102,112,4125
1534,3044127,106,5247
1537,6030320,118,4178
1539,6088304,114,4107
1546,4027222,113,5302
1547,2044465,108,4107
1552,2044063,122,4111
1554,2059236,116,4126
1559,3028043,110,4117
1560,7022271,106,5208
1561,3020187,113,5303
1562,2027013,106,4102
1565,1110009,106,5251
1567,4004397,117,4194
1568,4039048,109,4204
1570,6021104,106,5251
1571,7030062,105,4109
1572,4066239,116,5213
1575,5017201,115,4125
1578,4029071,111,4107
1584,1055278,106,5203
1585,2042159,113,5302
1586,1027267,116,4126
1587,7006057,113,5302
1590,6035177,111,4109
1592,2043039,110,5207
1593,2048026,116,5267
1596,4055150,111,4107
1602,6041400,103,4125
1605,6030217,114,4107
1608,2054021,110,4107
1609,2067064,102,4109
1610,5004139,105,4109
1611,3017029,116,4126
1612,4044126,109,4205
1613,1031234,113,4125
1617,6032128,118,4111
1618,7042085,105,4128
1620,3038229,116,4126
1621,4061272,116,4126
1623,3040027,105,4109
1625,2054048,108,4107
1627,3011209,112,4125
1628,2054236,102,4109
1631,2048021,123,4111
1632,5008086,118,4181
1633,2017087,113,4125
1634,1004113,104,4109
1635,4050211,109,4205
1639,4021287,103,4125
1641,4014090,109,4202
1642,1053103,106,4210
1643,2061031,105,4128
1649,6088355,112,4125
1656,4019277,116,4126
1658,4016306,106,4204
1660,6013159,123,4111
1663,4036301,101,4111
1668,7041086,110,5207
1673,2073063,115,4107
1676,4016396,106,4107
1677,2042053,108,4107
1678,5017118,106,5203
1679,4031233,111,4107
1682,2039177,108,4111
1684,4018328,101,5284
1685,7011165,116,5223
1688,2069324,106,5248
1696,7044143,116,4126
1697,2066077,107,4199
1698,1027742,106,4125
1699,6131172,106,4202
1702,2010213,123,4111
1703,2054427,106,5251
1705,2041496,118,4111
1708,6036169,106,4201
1709,6096103,121,4125
1710,1053077,102,4128
1711,1102174,106,5248
1714,2043422,109,4205
1717,6083104,106,5208
1718,3022439,112,4125
1721,4059555,115,4111
1723,6093016,107,4107
1724,6036054,101,5287
1725,4027198,116,4126
1728,1040029,109,4201
1729,6008076,110,5207
1732,3025797,115,4117
1734,7010554,108,4107
1736,6025207,118,4111
1739,2065194,112,4125
1740,7039300,105,4128
1741,7045368,111,4109
1748,4058098,118,4111
1752,6037268,112,4125
1754,6024178,112,4125
1756,6030059,101,5287
1759,4005238,114,4117
1762,4050150,114,4111
1766,2075162,115,4109
1768,6040017,123,4111
1769,6029389,110,4109
1770,4043004,114,4109
1772,2024119,112,4107
1773,2020123,110,5207
1778,6037036,112,4208
1779,6038097,113,4107
1784,4032428,109,4101
1785,6034232,111,4193
1786,2045083,116,4130
1787,7044275,106,5203
1788,7003185,116,4130
1789,4021232,109,4109
1790,2067002,113,4125
1793,2048434,116,4130
1794,6029337,114,4107
1795,7010258,117,4107
1798,1068417,101,5285
1799,7030322,119,4125
1801,2050379,108,4141
1804,4037093,112,4107
1805,7033236,104,4109
1806,4008190,106,5208
1807,6077351,106,4204
1808,7031018,116,4106
1810,5004132,106,4204
1811,2059427,114,4109
1819,2047294,114,4111
1820,2042157,119,4125
1825,4010031,102,4198
1827,6029406,110,4109
1829,3023171,110,5601
1832,3023207,106,5203
1834,6041500,110,4127
1836,2040247,113,5607
1837,5029195,111,4193
1838,7043137,114,4109
1840,4033046,114,4117
1841,2057236,106,4210
1843,4034374,113,5602
1844,5016049,115,4107
1847,2039377,114,4107
1848,7004119,115,4109
1849,4052037,116,4130
1850,5007327,106,4210
1851,2053268,115,4109
1853,2045030,114,4134
1855,6087009,104,5210
1857,2032141,113,5602
1859,7011418,107,4191
1862,1069045,108,4141
1863,6079259,118,4110
1865,5028385,103,4117
1866,3024119,114,4134
1871,4007419,116,4130
1872,7015228,122,4125
1877,2070551,103,4117
1878,2033058,116,4106
1882,4034281,121,4125
1883,7035249,112,4117
1884,4015421,105,4128
1887,7030226,117,4125
1889,1085402,106,4170
1891,4065113,108,4141
1892,6041162,123,4124
1893,7017077,116,5240
1895,4032352,114,4109
1896,6131240,110,4109
1898,4020056,112,4109
1899,1072200,114,4109
1900,5010298,114,4134
1901,2041034,114,4109
1902,2049134,112,4109
1903,2001401,123,4125
1905,4050176,112,4117
1907,6041419,101,4109
1911,5005490,116,5232
1912,6086242,119,4110
1913,4034299,103,4109
1916,1124018,107,4191
1917,3025146,110,5601
1918,1050121,106,4210
1920,1106009,116,5232
1922,1016071,106,4204
1924,4031027,116,5240
1925,6130058,110,4127
1926,4019443,113,5607
1928,7011115,102,520C
1929,3024502,120,4125
1931,6036336,121,4125
1933,3003672,101,4109
1935,2070440,104,4117
1940,2056312,108,4141
1942,3016176,112,4144
1943,2044538,116,4130
1945,1004135,116,5240
1946,4031257,104,4198
1948,6080224,121,4125
1950,4018303,116,4130
1961,2041726,113,5607
1965,1068171,107,4125
1968,1092069,102,4201
1969,3022258,112,4107
1970,5009105,116,4130
1971,2058125,103,4109
1972,5044343,106,4109
1974,4023155,116,4106
1975,1006005,114,4134
1976,3016050,116,4130
1978,2068001,106,4101
1979,4015233,116,4130
1980,4031433,114,4134
1981,4016127,103,4109
1982,5045209,101,5286
1990,6037082,123,4125
1996,6029105,121,4107
1999,1012066,120,4125
2000,2060012,121,4125
2004,3041197,119,4125
2011,3045232,118,4125
2012,6012041,112,4107
2016,6089311,118,4125
2017,3035035,122,4125
2018,6117149,110,5601
2019,2043348,103,4109
2020,2016007,114,4134
2025,2069074,116,4130
2029,2009364,108,4193
2033,1056023,106,4201
2034,6037190,103,4111
2035,1003067,108,4193
2038,4021044,112,4144
2044,6091247,120,4125
2049,2061202,106,4209
2050,2069217,101,5260
2051,5044494,123,4125
2053,2050176,106,4201
2055,7042057,118,4125
2058,1008174,116,4106
2059,3021238,106,4201
2060,1086066,108,4193
2063,6041329,118,4125
2066,2049221,106,4209
2073,1056291,113,4117
2075,1068208,108,4143
2080,4021211,114,4130
2082,2058255,115,4117
2085,7019100,122,4125
2086,1050185,115,4127
2087,1086140,116,4173
2089,6080168,101,4109
2093,4024032,122,4107
2094,4062148,112,4107
2098,2073068,106,5210
2099,4004268,112,4107
2100,2051112,108,4193
2103,4041370,112,4117
2104,7011105,116,4106
2107,3037178,115,4127
2109,5007456,101,4109
2111,7004072,118,4125
2116,6019277,114,4134
2119,5032070,116,4106
2120,6030214,113,4109
2129,6035049,108,4143
2130,4060141,101,4109
2132,5030226,104,4193
2134,6106081,117,4109
2137,7011398,106,4209
2142,2009130,122,4107
2147,2055441,116,5204
2148,4004386,112,4127
2149,2010287,123,4125
2155,4027051,106,4209
2156,1013158,108,4211
2157,2070383,109,4109
2162,3009032,114,4119
2163,3028346,123,4125
2165,2033443,122,4107
2167,3022054,112,4109
2168,4058026,112,4109
2169,4001324,121,4107
2170,3041222,112,4109
2171,4050396,101,4109
2172,2073149,114,4130
2173,5010134,121,4107
2174,1077673,116,5206
2176,4051253,116,5247
2181,1073244,106,4209
2185,4066199,101,4127
2186,4012219,101,5288
2187,2046273,122,4109
2189,6037448,117,4107
2190,2059060,121,4109
2192,6040220,114,4189
2203,4061280,114,4189
2205,6037075,121,4111
2206,4051085,112,4127
2207,7038153,114,4119
2209,6108149,109,4109
2212,5011055,114,4130
2217,5027003,122,4109
2218,4004343,114,4189
2222,1117040,116,5206
2226,6128037,112,4127
2227,6041140,120,4109
2229,7030496,116,4173
2231,2076103,108,4143
2235,3042185,121,4109
2236,3045255,114,4130
2237,1071133,116,5291
2241,6130095,113,4109
2244,2054003,121,4109
2245,3028226,123,410D
2246,3040028,103,520D
2248,5063271,101,5243
2249,7010618,114,4119
2250,4018163,120,4109
2251,7025223,116,4173
2252,4042335,114,4119
2253,4037284,114,4130
2254,3003125,116,5204
2265,4050170,122,4193
2267,5041172,116,5291
2270,4007277,114,4130
2271,2044120,103,520D
2274,2018015,123,4117
2277,6084207,114,4130
2278,4059368,113,4109
2283,7032131,113,5608
2284,6029132,120,4111
2285,4055173,108,4143
2288,4033029,116,5290
2289,6030450,116,4107
2290,4064110,114,4130
2294,5055210,120,4109
2295,2052179,116,5209
2303,4018269,114,4130
2305,6100243,119,4111
2306,1008126,104,4136
2307,6005102,107,4109
2308,4025172,104,4105
2310,6076014,117,4125
2313,2004251,104,4139
2314,6088061,122,4193
2317,6092203,106,4127
2318,5064189,114,4130
2320,3008161,116,5247
2322,2020126,117,4125
2325,7029146,116,4173
2327,3036176,122,4109
2330,3046017,114,4131
2334,6079061,116,4173
2339,2044150,116,4173
2340,3017010,122,4193
2343,7034027,116,5290
2344,6118119,110,5227
2345,2039370,123,4141
2353,3025190,108,4212
2355,3020091,114,4131
2357,2022337,116,5209
2367,4048217,114,4131
2368,2056477,114,4131
2380,4031407,114,5307
2381,4035025,114,4131
2382,3018013,114,5306
2395,5024091,106,4105
2396,7010512,114,5307
2422,7043174,114,5306
2456,6025268,123,5609
2458,1111043,116,4125
2475,4050090,104,4105
2482,3027106,116,4125
2484,4024162,123,5609
2492,6083139,118,4111
2493,1034172,116,4107
2497,4016193,116,4125
2511,6029074,114,4125
2517,2060443,123,5609
2518,6111077,123,5609
2529,5047463,113,4127
2542,7026103,123,5609
2550,6016143,117,4117
2561,4032058,116,4107
2575,2028266,113,4127
2580,3021298,114,4125
2581,6031017,106,5101
2591,5022168,106,5101
2595,3034001,113,5101
2610,4053149,106,5101
2614,3031115,109,4123
2623,7033285,116,5233
2631,6082360,117,4109
2648,6030248,106,4122
2666,4055031,113,5101
2677,5032121,104,4139
2678,5055071,101,4125
2682,6033012,123,4111
2687,3021124,109,4123
2688,2075213,104,4136
2689,2025126,113,4194
2713,3039040,114,4107
2720,2011316,122,4111
2729,6005062,105,4125
2735,4008015,105,4125
2739,6080352,105,4109
2745,3024400,111,4125
2748,4003069,111,4107
2750,4008334,113,4136
2759,6005073,109,4103
2765,6029095,108,4107
2781,7006063,117,4108
2787,5030089,108,4125
2804,4008168,113,5101
2805,1085365,106,4102
2834,1068012,114,4117
2840,6076131,115,4125
2863,6019072,103,4125
2914,4015087,107,4199
2927,2041260,107,4117
2940,4007100,110,5207
2941,5004117,121,4125
2966,6099073,116,4109
2971,6038252,107,4161
2984,7002291,116,4109
2999,5003585,116,5101
3011,3041128,117,4194
3018,3022094,106,4130
3023,7030348,112,4107
3024,7013416,116,5267
3047,5060046,110,4132
3051,6015068,114,4109
3097,6036298,112,4125
3100,2013156,109,4204
3110,5048012,107,410B
3116,4035434,112,4125
3127,4016625,105,4128
3130,1110068,106,4133
3181,1101385,116,5101
3188,1100506,103,4117
3194,4063035,120,4125
3198,6126042,106,5203
3209,5003405,116,4126
3216,6013202,115,4109
3231,5010224,112,4109
3272,6098375,123,4125
3304,4005105,108,4141
3306,2068030,116,4126
3327,6084237,121,4109
3334,2073238,101,4109
3335,4038217,116,4126
3336,6078056,109,4201
3338,2051095,121,4107
3343,6017165,110,5601
3345,4016615,113,5303
3357,6130013,119,4125
3386,5013145,114,4134
3390,6126028,103,4109
3396,7033211,113,5302
3402,2042393,116,5213
3442,6001002,101,4127
3448,6098381,101,5286
3449,6086456,116,4130
3499,5062176,106,4204
3508,4007119,116,4130
3509,4005280,116,4106
3510,4037298,117,4194
3511,2013175,116,5240
3547,6006042,114,4119
3551,7044112,116,4173
3556,6033059,120,4109
3557,4064025,114,4189
3558,6012123,108,4143
3566,5061470,114,4130
3573,4011128,112,4117
3591,3004153,114,4134
3606,7042050,108,4193
3627,2076374,106,4210
3631,2030202,114,4130
3637,4004045,106,5251
3651,1092007,116,4173
3656,6118187,109,4205
3668,4037054,110,5602
3670,6032021,118,4125
3739,5010032,114,4131
3756,6039057,122,4109
3784,6101097,108,4143
3786,5057131,113,5607
3817,4033432,116,5232
3818,2052395,122,4125
3846,4021094,122,4107
3854,2042471,106,4201
3870,2020223,113,5602
3876,7027144,106,4209
3889,7026007,112,4127
3922,6135080,114,5306
3983,4050417,114,5307
4097,7021098,103,520D
4108,4061193,122,4193
4128,3012093,123,5609
4162,3011333,113,5101
4864,5010055,106,5101
Seat allotted based on OBC-NCL rank,,,
9,2077076,102,4110
10,1079028,102,4110
12,1065163,102,4110
13,6134032,102,4110
14,6036138,102,4110
15,6089199,102,4110
16,1115032,102,4110
17,3020011,102,4110
18,4027139,102,4110
19,6037116,102,4110
20,4067022,102,4110
21,6084363,102,4110
22,6038367,102,4110
23,2064233,102,4110
25,1006067,102,4110
26,6130160,102,4110
27,6041027,102,4110
28,6088280,102,4110
29,5048251,102,4110
30,2064325,104,4110
31,6021339,102,4110
32,5004095,102,4110
33,4060447,102,4110
34,6041311,102,4110
35,1021017,102,4110
36,2048239,102,4110
37,6060404,110,4110
39,3046071,102,4110
40,6025222,102,4110
41,1050026,102,4110
42,6041193,102,4110
43,6037450,102,4110
44,6062147,102,4110
45,1112074,102,4110
46,1072365,102,4110
47,2053052,102,4110
48,1023058,102,4110
49,6062328,102,4110
50,6064023,102,4110
51,2019398,102,4110
52,6040158,104,4110
53,4019216,104,4110
54,1030335,110,4110
56,1026126,104,4110
57,5043079,104,4110
58,3034023,104,4110
59,6076325,104,4110
60,6059130,110,4110
61,6106058,110,4110
62,5051069,110,4110
63,6036222,110,4110
64,4008199,104,4110
65,6134194,110,4110
66,6130035,110,4110
67,2066052,104,4110
68,1055329,104,4110
69,6098128,104,4110
70,6036342,104,4110
71,2071261,104,4110
72,2070062,104,4110
73,6038236,104,4110
74,6085439,110,4110
